users_id,country,gender,cust_group,join_date,group_device,date,activity_device,spent
1034634,ESP,F,A,01/02/2023,I,,,
1034635,BRA,F,B,25/01/2023,A,,,
1034636,AUS,M,A,26/01/2023,A,,,
1034637,ESP,M,A,01/02/2023,I,,,
1034638,USA,M,A,28/01/2023,A,28/01/2023,A,111.76
1034639,USA,F,A,27/01/2023,I,,,
1034640,ESP,F,A,25/01/2023,A,,,
1034641,DEU,F,A,31/01/2023,I,,,
1034642,USA,,A,26/01/2023,A,,,
1034643,USA,,B,01/02/2023,I,,,
1034644,GBR,M,B,27/01/2023,A,,,
1034645,USA,F,B,26/01/2023,A,,,
1034646,USA,F,A,25/01/2023,I,,,
1034647,MEX,F,A,05/02/2023,A,,,
1034648,USA,F,A,25/01/2023,A,,,
1034649,TUR,,A,28/01/2023,A,,,
1034650,,F,A,27/01/2023,I,,,
1034651,MEX,F,B,28/01/2023,I,,,
1034652,USA,M,B,30/01/2023,I,,,
1034653,BRA,F,B,27/01/2023,A,,,
1034654,USA,F,A,28/01/2023,A,,,
1034655,USA,M,B,03/02/2023,A,,,
1034656,ESP,M,B,27/01/2023,I,,,
1034657,USA,M,A,02/02/2023,A,,,
1034658,MEX,F,A,29/01/2023,I,,,
1034659,MEX,F,B,28/01/2023,A,,,
1034660,BRA,M,A,25/01/2023,I,,,
1034661,USA,M,B,25/01/2023,A,,,
1034662,USA,F,B,02/02/2023,I,,,
1034663,TUR,M,A,26/01/2023,A,,,
1034664,BRA,,B,27/01/2023,A,,,
1034665,DEU,F,B,25/01/2023,A,,,
1034666,BRA,,A,25/01/2023,A,,,
1034667,BRA,O,B,26/01/2023,I,,,
1034668,BRA,F,A,25/01/2023,I,,,
1034669,ESP,F,B,26/01/2023,I,,,
1034670,GBR,F,B,25/01/2023,A,,,
1034671,BRA,M,B,25/01/2023,A,,,
1034672,FRA,M,A,26/01/2023,I,,,
1034673,TUR,F,A,26/01/2023,A,,,
1034674,MEX,F,A,26/01/2023,I,,,
1034675,USA,M,A,01/02/2023,A,,,
1034676,AUS,M,B,04/02/2023,A,,,
1034677,USA,M,A,25/01/2023,I,,,
1034678,MEX,,B,26/01/2023,I,,,
1034679,TUR,M,B,29/01/2023,I,,,
1034680,BRA,F,A,30/01/2023,A,,,
1034681,USA,F,B,27/01/2023,A,,,
1034682,DEU,F,A,02/02/2023,A,,,
1034683,FRA,,A,01/02/2023,A,,,
1034684,BRA,F,A,25/01/2023,A,,,
1034685,USA,M,B,29/01/2023,A,,,
1034686,MEX,O,B,29/01/2023,A,,,
1034687,ESP,M,B,26/01/2023,A,,,
1034688,TUR,,B,04/02/2023,I,,,
1034689,ESP,F,B,26/01/2023,I,,,
1034690,MEX,F,A,30/01/2023,I,,,
1034691,MEX,,B,26/01/2023,A,,,
1034692,BRA,,A,02/02/2023,A,,,
1034693,,F,B,25/01/2023,A,,,
1034694,MEX,M,A,28/01/2023,A,,,
1034695,MEX,M,A,28/01/2023,A,,,
1034696,USA,F,B,28/01/2023,A,,,
1034697,BRA,F,A,26/01/2023,A,,,
1034698,MEX,M,A,02/02/2023,A,,,
1034699,BRA,M,B,01/02/2023,I,,,
1034700,BRA,F,B,27/01/2023,I,,,
1034701,DEU,M,B,26/01/2023,I,,,
1034702,USA,M,B,27/01/2023,A,,,
1034703,MEX,F,B,27/01/2023,I,,,
1034704,BRA,M,B,30/01/2023,,,,
1034705,CAN,O,B,27/01/2023,I,,,
1034706,FRA,F,B,27/01/2023,I,,,
1034707,USA,M,A,26/01/2023,I,,,
1034708,BRA,F,A,25/01/2023,I,,,
1034709,DEU,M,B,02/02/2023,A,,,
1034710,USA,M,B,25/01/2023,A,,,
1034711,USA,F,B,25/01/2023,A,,,
1034712,BRA,F,A,25/01/2023,A,,,
1034713,USA,M,B,25/01/2023,A,,,
1034714,BRA,,A,26/01/2023,A,,,
1034715,ESP,F,A,28/01/2023,A,,,
1034716,BRA,,A,25/01/2023,A,,,
1034717,BRA,M,A,28/01/2023,A,,,
1034718,DEU,F,A,27/01/2023,I,,,
1034719,USA,F,B,25/01/2023,A,,,
1034720,BRA,F,A,06/02/2023,A,,,
1034721,MEX,F,A,30/01/2023,I,,,
1034722,MEX,M,A,02/02/2023,A,,,
1034723,USA,F,B,06/02/2023,I,,,
1034725,BRA,O,B,29/01/2023,A,,,
1034726,USA,F,B,06/02/2023,A,,,
1034727,BRA,F,B,28/01/2023,I,,,
1034728,BRA,F,B,25/01/2023,I,,,
1034729,ESP,M,B,27/01/2023,A,,,
1034730,BRA,F,A,26/01/2023,A,,,
1034731,USA,M,A,29/01/2023,A,,,
1034732,ESP,F,B,25/01/2023,A,,,
1034733,USA,F,A,29/01/2023,A,,,
1034734,MEX,M,A,01/02/2023,I,,,
1034735,ESP,F,A,01/02/2023,I,,,
1034736,BRA,M,A,04/02/2023,A,,,
1034737,USA,F,A,03/02/2023,A,03/02/2023,A,33.53
1034738,USA,M,A,26/01/2023,I,,,
1034739,DEU,M,A,25/01/2023,A,,,
1034740,USA,M,B,25/01/2023,A,,,
1034741,CAN,F,A,28/01/2023,I,,,
1034742,GBR,M,A,04/02/2023,A,,,
1034743,USA,M,B,31/01/2023,A,,,
1034744,BRA,O,B,27/01/2023,A,,,
1034745,USA,M,A,25/01/2023,A,,,
1034746,USA,M,A,25/01/2023,I,,,
1034747,FRA,,A,27/01/2023,A,,,
1034748,MEX,M,B,27/01/2023,A,,,
1034749,BRA,M,A,30/01/2023,A,,,
1034750,USA,,B,31/01/2023,A,,,
1034751,USA,M,B,29/01/2023,I,,,
1034752,USA,M,B,31/01/2023,A,31/01/2023,A,64.4
1034753,BRA,,A,26/01/2023,A,,,
1034754,MEX,F,B,05/02/2023,A,,,
1034755,FRA,M,B,26/01/2023,A,,,
1034756,BRA,M,A,27/01/2023,A,,,
1034757,USA,M,A,25/01/2023,A,,,
1034758,GBR,M,A,27/01/2023,I,,,
1034759,TUR,M,A,25/01/2023,A,,,
1034760,GBR,M,B,25/01/2023,I,,,
1034761,GBR,M,B,28/01/2023,A,,,
1034762,ESP,F,B,26/01/2023,I,,,
1034763,MEX,M,B,02/02/2023,A,,,
1034764,USA,F,A,26/01/2023,A,,,
1034765,ESP,F,B,26/01/2023,A,,,
1034766,DEU,,A,27/01/2023,A,,,
1034767,FRA,F,B,29/01/2023,A,,,
1034768,MEX,M,A,25/01/2023,A,,,
1034769,MEX,M,B,06/02/2023,I,,,
1034770,USA,F,B,27/01/2023,A,,,
1034771,USA,M,B,27/01/2023,A,,,
1034772,BRA,M,B,26/01/2023,A,,,
1034773,DEU,M,B,30/01/2023,A,,,
1034774,MEX,O,A,05/02/2023,A,,,
1034775,MEX,M,B,01/02/2023,A,,,
1034776,DEU,,A,05/02/2023,A,,,
1034777,BRA,F,B,28/01/2023,A,,,
1034778,USA,,A,26/01/2023,I,,,
1034779,GBR,F,A,01/02/2023,I,,,
1034780,FRA,M,A,30/01/2023,I,,,
1034781,BRA,M,B,02/02/2023,I,,,
1034782,MEX,O,A,03/02/2023,A,,,
1034783,BRA,F,B,30/01/2023,A,,,
1034784,TUR,,B,26/01/2023,A,,,
1034785,USA,M,A,06/02/2023,A,,,
1034786,TUR,,A,26/01/2023,I,,,
1034787,MEX,F,B,25/01/2023,A,,,
1034788,CAN,F,B,26/01/2023,I,,,
1034789,BRA,F,A,29/01/2023,I,,,
1034790,USA,M,A,26/01/2023,A,,,
1034791,GBR,M,A,28/01/2023,A,,,
1034792,USA,M,B,27/01/2023,A,,,
1034793,,,B,26/01/2023,A,,,
1034794,USA,,B,26/01/2023,A,,,
1034795,USA,,A,02/02/2023,A,,,
1034796,USA,,A,05/02/2023,A,,,
1034797,CAN,M,A,30/01/2023,I,,,
1034798,MEX,F,A,28/01/2023,I,,,
1034799,USA,M,B,25/01/2023,A,,,
1034800,BRA,F,A,03/02/2023,A,,,
1034802,GBR,F,A,26/01/2023,A,,,
1034803,GBR,M,A,27/01/2023,A,,,
1034804,BRA,F,B,28/01/2023,A,,,
1034805,DEU,F,B,27/01/2023,A,,,
1034806,USA,M,B,26/01/2023,I,,,
1034807,AUS,M,B,06/02/2023,I,,,
1034808,BRA,F,B,29/01/2023,I,,,
1034809,USA,F,B,31/01/2023,A,,,
1034810,TUR,M,B,25/01/2023,A,,,
1034811,GBR,M,B,29/01/2023,I,,,
1034812,TUR,F,B,01/02/2023,A,,,
1034813,BRA,F,A,27/01/2023,A,,,
1034814,ESP,F,B,02/02/2023,I,,,
1034815,FRA,F,B,25/01/2023,A,,,
1034816,USA,M,B,25/01/2023,A,,,
1034817,DEU,O,A,01/02/2023,I,,,
1034818,MEX,M,B,25/01/2023,I,25/01/2023,I,28.34
1034819,FRA,M,B,25/01/2023,A,,,
1034821,CAN,M,B,28/01/2023,A,,,
1034822,TUR,,A,29/01/2023,A,,,
1034823,BRA,M,A,28/01/2023,A,,,
1034824,USA,,B,29/01/2023,I,,,
1034825,BRA,F,A,25/01/2023,I,,,
1034826,GBR,F,A,02/02/2023,I,,,
1034827,USA,M,B,28/01/2023,I,,,
1034828,FRA,F,B,25/01/2023,I,,,
1034829,FRA,M,B,28/01/2023,A,,,
1034830,MEX,M,B,26/01/2023,A,,,
1034831,USA,F,B,25/01/2023,A,25/01/2023,A,121.52
1034832,DEU,M,A,26/01/2023,A,,,
1034833,AUS,,B,27/01/2023,A,,,
1034834,ESP,,B,28/01/2023,A,,,
1034835,ESP,M,B,26/01/2023,A,,,
1034837,USA,M,A,03/02/2023,I,,,
1034838,BRA,F,B,28/01/2023,A,,,
1034839,GBR,F,B,28/01/2023,I,,,
1034840,BRA,M,A,25/01/2023,A,,,
1034841,MEX,F,B,01/02/2023,A,,,
1034842,FRA,M,B,25/01/2023,A,,,
1034843,TUR,M,A,27/01/2023,I,,,
1034844,USA,F,A,25/01/2023,I,25/01/2023,I,28.52
1034845,MEX,F,A,27/01/2023,A,,,
1034846,GBR,M,B,25/01/2023,A,,,
1034847,USA,F,A,26/01/2023,I,,,
1034848,MEX,M,B,25/01/2023,I,,,
1034849,TUR,F,B,29/01/2023,I,,,
1034851,USA,F,B,25/01/2023,I,,,
1034852,FRA,F,A,30/01/2023,I,,,
1034853,FRA,,A,31/01/2023,I,,,
1034854,USA,M,A,05/02/2023,A,,,
1034855,BRA,M,B,30/01/2023,A,,,
1034856,USA,M,A,26/01/2023,I,,,
1034857,BRA,M,A,29/01/2023,I,,,
1034858,ESP,M,A,05/02/2023,A,,,
1034859,TUR,M,B,28/01/2023,A,,,
1034860,TUR,F,B,29/01/2023,I,,,
1034861,TUR,F,A,25/01/2023,A,,,
1034862,BRA,M,A,26/01/2023,A,,,
1034863,GBR,F,A,26/01/2023,I,26/01/2023,I,49.17
1034864,MEX,,A,28/01/2023,I,28/01/2023,I,107.53
1034865,BRA,,A,26/01/2023,I,,,
1034866,ESP,M,B,30/01/2023,A,,,
1034867,USA,M,B,28/01/2023,I,,,
1034868,TUR,M,B,29/01/2023,A,,,
1034869,BRA,M,B,26/01/2023,I,,,
1034870,DEU,M,B,25/01/2023,A,,,
1034871,BRA,M,B,02/02/2023,I,,,
1034872,GBR,,B,26/01/2023,I,,,
1034873,ESP,F,A,30/01/2023,A,,,
1034874,AUS,F,A,26/01/2023,I,,,
1034875,TUR,M,A,25/01/2023,I,,,
1034876,BRA,M,B,28/01/2023,I,,,
1034877,DEU,,A,03/02/2023,A,,,
1034878,FRA,M,A,26/01/2023,A,,,
1034879,USA,F,B,31/01/2023,I,,,
1034880,FRA,M,B,26/01/2023,A,,,
1034881,DEU,M,A,03/02/2023,A,,,
1034882,TUR,F,B,27/01/2023,A,,,
1034883,DEU,F,A,25/01/2023,A,,,
1034884,MEX,F,B,26/01/2023,I,,,
1034885,MEX,,A,29/01/2023,A,,,
1034886,DEU,M,A,31/01/2023,A,,,
1034887,USA,M,B,25/01/2023,I,,,
1034888,USA,M,A,26/01/2023,A,,,
1034889,USA,M,B,25/01/2023,I,,,
1034890,BRA,F,B,02/02/2023,A,,,
1034891,USA,,B,28/01/2023,A,,,
1034893,USA,,B,27/01/2023,A,,,
1034894,USA,F,A,06/02/2023,I,,,
1034895,USA,F,B,02/02/2023,A,,,
1034896,ESP,F,B,25/01/2023,I,,,
1034897,ESP,M,B,27/01/2023,I,,,
1034898,TUR,O,A,05/02/2023,A,,,
1034899,,M,A,25/01/2023,A,,,
1034900,GBR,F,B,05/02/2023,I,,,
1034901,MEX,M,A,25/01/2023,A,,,
1034902,TUR,F,A,25/01/2023,A,,,
1034903,DEU,F,A,01/02/2023,I,,,
1034904,BRA,F,A,25/01/2023,A,,,
1034905,USA,M,A,25/01/2023,I,,,
1034906,GBR,,A,06/02/2023,I,,,
1034907,DEU,,B,26/01/2023,I,,,
1034908,BRA,F,B,26/01/2023,A,,,
1034909,USA,F,B,26/01/2023,A,,,
1034910,BRA,M,B,27/01/2023,A,,,
1034911,MEX,M,B,27/01/2023,A,,,
1034912,MEX,F,A,01/02/2023,A,,,
1034913,USA,F,B,03/02/2023,I,,,
1034914,ESP,M,A,28/01/2023,A,,,
1034915,BRA,F,A,30/01/2023,I,,,
1034916,USA,F,A,25/01/2023,A,,,
1034917,GBR,F,A,26/01/2023,A,,,
1034918,DEU,F,B,27/01/2023,I,,,
1034919,USA,F,B,29/01/2023,I,,,
1034920,TUR,M,A,26/01/2023,A,,,
1034922,USA,,B,28/01/2023,A,,,
1034923,AUS,M,A,30/01/2023,A,,,
1034924,ESP,F,B,06/02/2023,A,,,
1034925,AUS,O,A,02/02/2023,A,,,
1034926,USA,M,A,26/01/2023,I,,,
1034927,USA,M,B,27/01/2023,A,,,
1034928,USA,F,A,05/02/2023,A,,,
1034929,USA,F,A,02/02/2023,I,,,
1034930,TUR,F,B,27/01/2023,I,,,
1034931,USA,M,B,30/01/2023,A,,,
1034932,USA,,A,25/01/2023,A,,,
1034933,BRA,M,B,25/01/2023,I,,,
1034934,USA,M,B,28/01/2023,I,,,
1034935,MEX,F,B,25/01/2023,A,,,
1034936,FRA,F,A,27/01/2023,I,,,
1034937,ESP,F,A,28/01/2023,I,,,
1034938,TUR,F,A,28/01/2023,A,,,
1034939,BRA,F,A,03/02/2023,A,,,
1034940,MEX,O,A,25/01/2023,I,,,
1034941,BRA,,A,28/01/2023,I,,,
1034942,USA,F,B,28/01/2023,A,,,
1034943,BRA,F,B,04/02/2023,A,,,
1034944,MEX,F,A,25/01/2023,I,,,
1034945,BRA,M,A,25/01/2023,A,,,
1034946,GBR,M,B,28/01/2023,A,,,
1034948,BRA,M,B,29/01/2023,A,,,
1034949,BRA,F,B,05/02/2023,A,,,
1034950,CAN,M,A,06/02/2023,A,,,
1034951,MEX,M,B,28/01/2023,A,,,
1034952,ESP,F,B,26/01/2023,I,,,
1034953,FRA,F,A,30/01/2023,I,,,
1034954,USA,,B,26/01/2023,I,,,
1034955,USA,,B,28/01/2023,A,,,
1034956,TUR,F,B,25/01/2023,A,,,
1034957,DEU,,B,25/01/2023,A,,,
1034958,USA,M,B,02/02/2023,I,,,
1034959,BRA,F,B,31/01/2023,A,,,
1034960,USA,,A,30/01/2023,I,,,
1034961,USA,F,A,27/01/2023,A,,,
1034962,USA,M,A,27/01/2023,A,,,
1034963,MEX,,B,25/01/2023,A,,,
1034964,BRA,F,B,25/01/2023,A,,,
1034965,USA,F,B,28/01/2023,I,,,
1034966,USA,M,A,29/01/2023,I,,,
1034967,USA,,A,27/01/2023,A,,,
1034968,BRA,F,B,29/01/2023,I,,,
1034969,DEU,F,B,25/01/2023,A,,,
1034970,BRA,F,A,26/01/2023,I,,,
1034971,BRA,M,B,26/01/2023,I,,,
1034972,USA,F,B,27/01/2023,A,,,
1034973,TUR,,A,01/02/2023,A,,,
1034974,MEX,O,B,29/01/2023,A,,,
1034975,FRA,M,A,01/02/2023,I,,,
1034976,GBR,M,A,01/02/2023,A,,,
1034977,GBR,,A,27/01/2023,A,,,
1034978,ESP,M,A,25/01/2023,A,,,
1034979,USA,F,B,27/01/2023,I,,,
1034980,USA,F,A,25/01/2023,I,,,
1034981,DEU,M,B,28/01/2023,A,,,
1034982,TUR,F,A,26/01/2023,A,,,
1034983,USA,F,A,26/01/2023,A,,,
1034984,FRA,M,B,29/01/2023,A,,,
1034985,TUR,,A,03/02/2023,I,,,
1034986,USA,F,B,27/01/2023,A,,,
1034987,TUR,,A,25/01/2023,I,,,
1034988,BRA,F,B,25/01/2023,A,,,
1034989,USA,F,A,03/02/2023,I,,,
1034990,BRA,M,A,04/02/2023,A,,,
1034991,USA,F,A,25/01/2023,A,,,
1034992,USA,,A,25/01/2023,I,,,
1034993,USA,M,A,25/01/2023,A,26/01/2023,A,40.26250192
1034993,USA,M,A,25/01/2023,A,25/01/2023,A,49.63
1034994,TUR,F,B,04/02/2023,A,,,
1034995,BRA,M,B,29/01/2023,I,,,
1034996,BRA,M,B,26/01/2023,I,,,
1034997,AUS,M,A,26/01/2023,A,,,
1034998,BRA,,A,27/01/2023,A,,,
1034999,GBR,,A,28/01/2023,A,,,
1035000,TUR,M,A,05/02/2023,A,,,
1035001,DEU,F,B,25/01/2023,A,,,
1035002,MEX,F,B,28/01/2023,A,,,
1035003,GBR,,B,28/01/2023,A,,,
1035004,DEU,O,A,29/01/2023,I,,,
1035005,DEU,F,A,26/01/2023,A,,,
1035006,TUR,M,B,30/01/2023,A,,,
1035007,MEX,M,B,26/01/2023,A,,,
1035008,USA,F,A,25/01/2023,A,,,
1035010,DEU,M,A,28/01/2023,A,,,
1035011,AUS,M,B,06/02/2023,I,,,
1035012,BRA,O,A,27/01/2023,I,,,
1035013,BRA,F,A,29/01/2023,A,,,
1035014,AUS,F,A,25/01/2023,I,,,
1035015,MEX,F,B,30/01/2023,A,,,
1035016,DEU,M,A,03/02/2023,A,,,
1035017,USA,F,A,25/01/2023,I,,,
1035018,MEX,F,B,30/01/2023,I,30/01/2023,I,188.95
1035019,BRA,F,A,28/01/2023,I,,,
1035020,GBR,F,A,29/01/2023,,,,
1035021,USA,M,B,25/01/2023,A,,,
1035022,FRA,,B,26/01/2023,A,,,
1035023,DEU,F,A,03/02/2023,I,,,
1035024,TUR,F,A,26/01/2023,I,,,
1035025,TUR,M,B,01/02/2023,I,01/02/2023,I,44.95
1035026,USA,,A,28/01/2023,A,28/01/2023,A,37.03
1035027,TUR,M,B,25/01/2023,A,,,
1035028,USA,F,B,02/02/2023,A,,,
1035029,MEX,,B,30/01/2023,I,,,
1035030,USA,O,B,27/01/2023,A,,,
1035031,FRA,F,A,28/01/2023,A,,,
1035032,DEU,M,B,25/01/2023,A,,,
1035033,USA,,A,06/02/2023,A,,,
1035034,DEU,M,B,28/01/2023,I,,,
1035035,MEX,M,A,26/01/2023,I,,,
1035036,MEX,M,B,25/01/2023,I,,,
1035037,MEX,M,A,31/01/2023,I,,,
1035038,CAN,O,B,25/01/2023,A,,,
1035039,DEU,F,B,25/01/2023,I,,,
1035040,DEU,F,A,25/01/2023,,,,
1035041,USA,M,B,29/01/2023,A,,,
1035042,FRA,F,A,26/01/2023,A,,,
1035043,,M,B,06/02/2023,I,,,
1035044,FRA,M,A,25/01/2023,A,,,
1035045,USA,F,B,28/01/2023,A,,,
1035046,DEU,M,A,27/01/2023,A,,,
1035047,GBR,F,A,29/01/2023,A,29/01/2023,A,54.01
1035048,USA,F,B,25/01/2023,A,,,
1035049,GBR,M,B,04/02/2023,I,,,
1035050,USA,,B,06/02/2023,A,,,
1035051,BRA,M,B,25/01/2023,A,,,
1035052,DEU,F,B,25/01/2023,I,25/01/2023,I,248.97
1035053,BRA,F,B,06/02/2023,I,,,
1035054,TUR,F,A,03/02/2023,I,,,
1035055,BRA,M,A,31/01/2023,A,,,
1035056,USA,M,B,25/01/2023,A,,,
1035057,TUR,,B,28/01/2023,I,31/01/2023,I,1.940020009
1035057,TUR,,B,28/01/2023,I,28/01/2023,I,12.26
1035058,BRA,M,A,31/01/2023,A,,,
1035059,TUR,F,A,31/01/2023,A,,,
1035060,USA,O,B,27/01/2023,A,,,
1035061,USA,F,A,28/01/2023,A,,,
1035062,BRA,F,A,25/01/2023,I,,,
1035063,BRA,M,A,25/01/2023,A,,,
1035064,TUR,M,B,01/02/2023,A,,,
1035065,DEU,,A,26/01/2023,I,,,
1035066,MEX,M,B,27/01/2023,I,,,
1035067,MEX,,B,26/01/2023,A,26/01/2023,A,86.64
1035068,TUR,F,B,27/01/2023,A,,,
1035069,MEX,F,A,28/01/2023,A,31/01/2023,A,111.25
1035070,DEU,,B,31/01/2023,A,,,
1035071,DEU,F,B,25/01/2023,A,,,
1035072,GBR,F,A,01/02/2023,I,,,
1035073,USA,,B,25/01/2023,I,25/01/2023,I,188.31
1035074,GBR,F,A,27/01/2023,A,,,
1035075,FRA,F,B,28/01/2023,I,,,
1035076,BRA,F,A,02/02/2023,A,,,
1035077,USA,M,A,29/01/2023,I,,,
1035078,BRA,M,B,26/01/2023,A,,,
1035079,FRA,M,A,26/01/2023,A,,,
1035080,USA,M,A,31/01/2023,I,,,
1035081,USA,F,B,02/02/2023,I,02/02/2023,I,43.98
1035082,GBR,F,B,26/01/2023,A,,,
1035083,,F,A,02/02/2023,I,,,
1035084,AUS,M,B,04/02/2023,A,,,
1035085,FRA,F,A,27/01/2023,I,,,
1035086,USA,M,A,25/01/2023,I,,,
1035087,USA,M,B,06/02/2023,I,,,
1035088,USA,F,B,27/01/2023,A,,,
1035089,MEX,,B,26/01/2023,I,26/01/2023,I,32.89
1035090,USA,F,B,01/02/2023,I,,,
1035091,USA,M,B,25/01/2023,I,,,
1035092,BRA,M,A,26/01/2023,A,,,
1035093,DEU,F,B,02/02/2023,I,,,
1035094,USA,M,B,28/01/2023,I,,,
1035095,MEX,M,B,26/01/2023,A,,,
1035096,GBR,M,B,29/01/2023,A,,,
1035097,USA,O,A,04/02/2023,I,,,
1035098,USA,F,B,30/01/2023,I,,,
1035099,BRA,,A,06/02/2023,A,,,
1035100,DEU,,A,26/01/2023,A,,,
1035101,AUS,F,B,25/01/2023,A,,,
1035102,AUS,F,A,26/01/2023,I,,,
1035103,GBR,,B,26/01/2023,I,,,
1035104,USA,F,B,04/02/2023,A,,,
1035105,GBR,M,A,26/01/2023,I,,,
1035106,BRA,F,A,28/01/2023,A,,,
1035108,DEU,F,A,26/01/2023,A,,,
1035109,USA,F,A,26/01/2023,I,,,
1035110,BRA,M,A,28/01/2023,I,,,
1035111,USA,F,A,25/01/2023,A,,,
1035112,MEX,F,B,26/01/2023,I,26/01/2023,I,26.95
1035113,MEX,M,A,25/01/2023,A,,,
1035114,GBR,M,B,25/01/2023,A,,,
1035115,DEU,M,B,25/01/2023,I,25/01/2023,I,1.44
1035116,BRA,M,B,25/01/2023,A,,,
1035117,DEU,O,A,28/01/2023,A,,,
1035118,BRA,F,A,30/01/2023,I,,,
1035119,MEX,M,A,26/01/2023,I,,,
1035120,BRA,,B,26/01/2023,A,,,
1035121,MEX,F,A,25/01/2023,I,,,
1035122,AUS,,A,28/01/2023,A,,,
1035123,USA,F,B,27/01/2023,I,,,
1035124,DEU,F,A,25/01/2023,I,,,
1035125,TUR,M,A,02/02/2023,A,,,
1035126,MEX,,B,06/02/2023,I,,,
1035127,USA,F,B,27/01/2023,A,,,
1035128,BRA,M,B,25/01/2023,A,,,
1035129,TUR,F,B,25/01/2023,A,,,
1035130,GBR,F,B,31/01/2023,A,,,
1035131,BRA,M,A,28/01/2023,A,,,
1035132,USA,M,B,04/02/2023,A,04/02/2023,A,217.72
1035133,MEX,M,B,25/01/2023,A,,,
1035134,USA,M,A,25/01/2023,I,,,
1035135,BRA,M,B,25/01/2023,I,,,
1035136,USA,F,A,30/01/2023,A,,,
1035137,TUR,F,B,25/01/2023,A,,,
1035138,TUR,M,A,25/01/2023,I,,,
1035139,BRA,F,B,26/01/2023,A,,,
1035140,DEU,M,A,25/01/2023,A,,,
1035141,MEX,,A,30/01/2023,I,,,
1035142,BRA,O,B,27/01/2023,I,,,
1035143,CAN,M,B,28/01/2023,I,,,
1035144,BRA,M,A,28/01/2023,A,,,
1035145,BRA,F,B,25/01/2023,I,25/01/2023,I,47.23
1035146,BRA,F,B,28/01/2023,I,,,
1035147,GBR,F,B,02/02/2023,,,,
1035148,TUR,M,B,25/01/2023,A,,,
1035149,,F,B,25/01/2023,A,,,
1035150,USA,,A,30/01/2023,I,,,
1035151,FRA,,B,25/01/2023,A,,,
1035152,BRA,M,B,25/01/2023,A,,,
1035153,USA,F,B,28/01/2023,A,,,
1035154,MEX,F,B,04/02/2023,A,,,
1035155,USA,F,B,25/01/2023,A,,,
1035156,DEU,F,B,25/01/2023,A,,,
1035157,USA,M,B,26/01/2023,I,,,
1035158,FRA,M,A,27/01/2023,A,,,
1035159,BRA,M,B,26/01/2023,I,,,
1035160,USA,M,B,27/01/2023,A,,,
1035161,MEX,F,A,25/01/2023,I,,,
1035162,MEX,F,A,26/01/2023,A,,,
1035163,BRA,M,A,26/01/2023,I,,,
1035164,FRA,M,B,25/01/2023,A,,,
1035165,FRA,M,B,29/01/2023,A,,,
1035166,USA,F,A,25/01/2023,A,,,
1035167,USA,,B,02/02/2023,A,,,
1035168,USA,F,B,25/01/2023,I,,,
1035169,MEX,F,A,25/01/2023,I,,,
1035170,GBR,M,B,28/01/2023,A,,,
1035171,USA,M,B,25/01/2023,I,,,
1035172,CAN,F,B,03/02/2023,I,,,
1035173,GBR,F,B,26/01/2023,I,,,
1035174,MEX,,B,25/01/2023,I,,,
1035175,MEX,F,A,25/01/2023,A,,,
1035176,CAN,F,B,27/01/2023,I,,,
1035177,BRA,M,B,02/02/2023,A,,,
1035178,GBR,F,A,28/01/2023,I,,,
1035179,ESP,F,A,25/01/2023,I,,,
1035180,USA,F,B,25/01/2023,I,,,
1035181,USA,F,A,01/02/2023,A,,,
1035182,FRA,M,A,25/01/2023,A,,,
1035183,USA,F,A,25/01/2023,A,,,
1035184,BRA,F,B,30/01/2023,A,,,
1035185,BRA,,A,26/01/2023,A,,,
1035186,FRA,,B,26/01/2023,A,,,
1035187,BRA,F,B,25/01/2023,I,,,
1035188,ESP,F,A,26/01/2023,A,,,
1035189,MEX,M,A,26/01/2023,A,,,
1035190,FRA,F,A,25/01/2023,A,,,
1035191,BRA,M,A,26/01/2023,A,,,
1035192,USA,F,A,25/01/2023,A,,,
1035193,TUR,M,B,31/01/2023,I,,,
1035194,USA,F,A,05/02/2023,A,05/02/2023,A,126.86
1035195,BRA,,A,30/01/2023,A,,,
1035196,ESP,F,A,25/01/2023,I,,,
1035197,GBR,,B,28/01/2023,A,,,
1035198,FRA,F,B,25/01/2023,I,,,
1035199,USA,F,B,29/01/2023,A,,,
1035200,USA,F,B,01/02/2023,I,,,
1035201,USA,,B,29/01/2023,I,,,
1035202,BRA,,A,31/01/2023,A,31/01/2023,A,116.01
1035203,USA,M,B,27/01/2023,I,,,
1035204,BRA,,B,25/01/2023,A,,,
1035205,MEX,M,B,29/01/2023,A,,,
1035206,USA,M,A,27/01/2023,A,,,
1035207,DEU,,A,25/01/2023,A,,,
1035208,MEX,M,B,27/01/2023,A,,,
1035209,BRA,M,A,26/01/2023,A,,,
1035210,USA,F,B,31/01/2023,I,,,
1035211,GBR,M,B,26/01/2023,A,,,
1035212,USA,M,B,02/02/2023,I,,,
1035213,USA,M,A,27/01/2023,I,,,
1035214,ESP,M,B,03/02/2023,A,,,
1035215,USA,M,A,27/01/2023,I,,,
1035216,USA,M,A,28/01/2023,I,,,
1035217,ESP,F,A,30/01/2023,A,,,
1035218,USA,M,B,27/01/2023,A,,,
1035219,MEX,M,A,28/01/2023,I,,,
1035220,ESP,M,A,27/01/2023,I,,,
1035221,USA,F,B,28/01/2023,A,,,
1035222,USA,M,A,25/01/2023,I,,,
